ppm,Intensity
62.6854,990400
62.6915,1025790
62.6975,1059835
62.7036,1091515
62.7096,1119730
62.7156,1143360
62.7217,1161280
62.7277,1172425
62.7338,1175805
62.7398,1170570
62.7458,1156020
62.7519,1131665
62.7579,1097240
62.764,1052730
62.77,998375
62.776,934685
62.7821,862430
62.7881,782610
62.7941,696465
62.8002,605405
62.8062,510980
62.8123,414844
62.8183,318692.5
62.8243,224203.5
62.8304,132990.5
62.8364,46543.95
62.8425,-33819.35
62.8485,-107000
62.8545,-172152.5
62.8606,-228714
62.8666,-276422.5
62.8727,-315323
62.8787,-345761.5
62.8847,-368371.5
62.8908,-384043
62.8968,-393886.5
62.9029,-399190.5
62.9089,-401363.5
62.9149,-401881.5
62.921,-402226
62.927,-403825
62.933,-407996
62.9391,-415891.5
62.9451,-428452.5
62.9512,-446373.5
62.9572,-470070
62.9632,-499664
62.9693,-534980
62.9753,-575545
62.9814,-620615
62.9874,-669200
62.9934,-720095
62.9995,-771950
63.0055,-823285
63.0116,-872585
63.0176,-918335
63.0236,-959095
63.0297,-993535
63.0357,-1020510
63.0418,-1039085
63.0478,-1048585
63.0538,-1048615
63.0599,-1039075
63.0659,-1020165
63.0719,-992385
63.078,-956505
63.084,-913560
63.0901,-864785
63.0961,-811595
63.1021,-755530
63.1082,-698195
63.1142,-641215
63.1203,-586175
63.1263,-534575
63.1323,-487768.5
63.1384,-446935
63.1444,-413037
63.1505,-386797
63.1565,-368675.5
63.1625,-358864.5
63.1686,-357290
63.1746,-363616
63.1807,-377269.5
63.1867,-397459.5
63.1927,-423213
63.1988,-453411.5
63.2048,-486829
63.2108,-522175
63.2169,-558145
63.2229,-593450
63.229,-626855
63.235,-657235
63.241,-683585
63.2471,-705055
63.2531,-720960
63.2592,-730820
63.2652,-734325
63.2712,-731375
63.2773,-722040
63.2833,-706585
63.2894,-685420
63.2954,-659100
63.3014,-628290
63.3075,-593760
63.3135,-556325
63.3195,-516855
63.3256,-476226
63.3316,-435300.5
63.3377,-394906.5
63.3437,-355820
63.3497,-318741.5
63.3558,-284289.5
63.3618,-252985
63.3679,-225246.5
63.3739,-201387.5
63.3799,-181615
63.386,-166031.5
63.392,-154640.5
63.3981,-147353
63.4041,-143998.5
63.4101,-144332.5
63.4162,-148049.5
63.4222,-154793
63.4283,-164171
63.4343,-175765
63.4403,-189143
63.4464,-203871.5
63.4524,-219525
63.4584,-235698
63.4645,-252010
63.4705,-268119
63.4766,-283723.5
63.4826,-298571
63.4886,-312460
63.4947,-325244.5
63.5007,-336836.5
63.5068,-347203
63.5128,-356368
63.5188,-364409
63.5249,-371451
63.5309,-377664
63.537,-383255
63.543,-388459.5
63.549,-393533.5
63.5551,-398745.5
63.5611,-404363
63.5672,-410645
63.5732,-417831
63.5792,-426131
63.5853,-435715
63.5913,-446709
63.5973,-459185
63.6034,-473157.5
63.6094,-488582
63.6155,-505355
63.6215,-523305
63.6275,-542230
63.6336,-561855
63.6396,-581880
63.6457,-601990
63.6517,-621830
63.6577,-641075
63.6638,-659395
63.6698,-676500
63.6759,-692135
63.6819,-706110
63.6879,-718300
63.694,-728665
63.7,-737230
63.7061,-744120
63.7121,-749540
63.7181,-753780
63.7242,-757190
63.7302,-760190
63.7362,-763250
63.7423,-766845
63.7483,-771485
63.7544,-777645
63.7604,-785775
63.7664,-796270
63.7725,-809440
63.7785,-825505
63.7846,-844570
63.7906,-866625
63.7966,-891525
63.8027,-918995
63.8087,-948635
63.8148,-979925
63.8208,-1012230
63.8268,-1044825
63.8329,-1076930
63.8389,-1107710
63.845,-1136315
63.851,-1161910
63.857,-1183705
63.8631,-1200985
63.8691,-1213120
63.8751,-1219615
63.8812,-1220110
63.8872,-1214395
63.8933,-1202435
63.8993,-1184360
63.9053,-1160455
63.9114,-1131170
63.9174,-1097090
63.9235,-1058925
63.9295,-1017460
63.9355,-973570
63.9416,-928150
63.9476,-882100
63.9537,-836290
63.9597,-791530
63.9657,-748540
63.9718,-707940
63.9778,-670210
63.9838,-635680
63.9899,-604550
63.9959,-576850
64.002,-552470
64.008,-531175
64.014,-512600
64.0201,-496300
64.0261,-481751
64.0322,-468396.5
64.0382,-455670.5
64.0442,-443026.5
64.0503,-429968
64.0563,-416074.5
64.0624,-401023
64.0684,-384603.5
64.0744,-366734.5
64.0805,-347464
64.0865,-326970.5
64.0926,-305557.5
64.0986,-283635.5
64.1046,-261706
64.1107,-240339
64.1167,-220142
64.1227,-201734
64.1288,-185712.5
64.1348,-172625
64.1409,-162939
64.1469,-157017
64.1529,-155095.5
64.159,-157268
64.165,-163474.5
64.1711,-173497
64.1771,-186965.5
64.1831,-203361.5
64.1892,-222039.5
64.1952,-242244.5
64.2013,-263141
64.2073,-283839.5
64.2133,-303432
64.2194,-321026
64.2254,-335775.5
64.2315,-346917
64.2375,-353798.5
64.2435,-355902.5
64.2496,-352871
64.2556,-344520
64.2616,-330846.5
64.2677,-312033.5
64.2737,-288445.5
64.2798,-260614.5
64.2858,-229231
64.2918,-195113.5
64.2979,-159186.5
64.3039,-122450.5
64.31,-85948
64.316,-50731
64.322,-17825.2
64.3281,11799.8
64.3341,37263.65
64.3402,57800.5
64.3462,72783
64.3522,81741.5
64.3583,84375.5
64.3643,80561.5
64.3704,70356.5
64.3764,53993
64.3824,31870.6
64.3885,4540.04
64.3945,-27310.55
64.4005,-62884
64.4066,-101292
64.4126,-141588
64.4187,-182791
64.4247,-223917.5
64.4307,-264008
64.4368,-302153.5
64.4428,-337523.5
64.4489,-369384.5
64.4549,-397123
64.4609,-420259.5
64.467,-438460
64.473,-451546
64.4791,-459496
64.4851,-462446
64.4911,-460682
64.4972,-454633.5
64.5032,-444857
64.5093,-432022
64.5153,-416890.5
64.5213,-400292.5
64.5274,-383101.5
64.5334,-366211
64.5394,-350504.5
64.5455,-336831
64.5515,-325976
64.5576,-318641
64.5636,-315418
64.5696,-316769.5
64.5757,-323017.5
64.5817,-334327
64.5878,-350702.5
64.5938,-371986.5
64.5998,-397859
64.6059,-427853.5
64.6119,-461365.5
64.618,-497674.5
64.624,-535965
64.63,-575355
64.6361,-614920
64.6421,-653745
64.6482,-690925
64.6542,-725625
64.6602,-757085
64.6663,-784675
64.6723,-807890
64.6783,-826395
64.6844,-840010
64.6904,-848745
64.6965,-852770
64.7025,-852430
64.7085,-848230
64.7146,-840795
64.7206,-830865
64.7267,-819255
64.7327,-806820
64.7387,-794430
64.7448,-782925
64.7508,-773085
64.7569,-765585
64.7629,-760990
64.7689,-759710
64.775,-762015
64.781,-767975
64.787,-777520
64.7931,-790400
64.7991,-806225
64.8052,-824475
64.8112,-844535
64.8172,-865730
64.8233,-887350
64.8293,-908700
64.8354,-929140
64.8414,-948110
64.8474,-965165
64.8535,-980015
64.8595,-992525
64.8656,-1002750
64.8716,-1010920
64.8776,-1017450
64.8837,-1022900
64.8897,-1027985
64.8958,-1033520
64.9018,-1040395
64.9078,-1049520
64.9139,-1061795
64.9199,-1078040
64.9259,-1098985
64.932,-1125195
64.938,-1157060
64.9441,-1194735
64.9501,-1238160
64.9561,-1287020
64.9622,-1340750
64.9682,-1398560
64.9743,-1459450
64.9803,-1522235
64.9863,-1585600
64.9924,-1648125
64.9984,-1708370
65.0045,-1764895
65.0105,-1816335
65.0165,-1861455
65.0226,-1899175
65.0286,-1928640
65.0347,-1949235
65.0407,-1960605
65.0467,-1962665
65.0528,-1955615
65.0588,-1939915
65.0648,-1916245
65.0709,-1885505
65.0769,-1848740
65.083,-1807115
65.089,-1761850
65.095,-1714160
65.1011,-1665220
65.1071,-1616100
65.1132,-1567720
65.1192,-1520825
65.1252,-1475945
65.1313,-1433405
65.1373,-1393280
65.1434,-1355445
65.1494,-1319565
65.1554,-1285140
65.1615,-1251545
65.1675,-1218065
65.1736,-1183950
65.1796,-1148465
65.1856,-1110950
65.1917,-1070860
65.1977,-1027810
65.2037,-981615
65.2098,-932310
65.2158,-880150
65.2219,-825645
65.2279,-769520
65.2339,-712705
65.24,-656310
65.246,-601555
65.2521,-549755
65.2581,-502230
65.2641,-460274
65.2702,-425080.5
65.2762,-397691
65.2823,-378943.5
65.2883,-369430.5
65.2943,-369466.5
65.3004,-379064
65.3064,-397928
65.3125,-425457.5
65.3185,-460761.5
65.3245,-502690
65.3306,-549880
65.3366,-600795
65.3426,-653785
65.3487,-707150
65.3547,-759205
65.3608,-808350
65.3668,-853115
65.3728,-892215
65.3789,-924610
65.3849,-949540
65.391,-966530
65.397,-975420
65.403,-976365
65.4091,-969825
65.4151,-956515
65.4212,-937410
65.4272,-913685
65.4332,-886650
65.4393,-857735
65.4453,-828400
65.4514,-800100
65.4574,-774215
65.4634,-752040
65.4695,-734700
65.4755,-723140
65.4815,-718115
65.4876,-720140
65.4936,-729520
65.4997,-746335
65.5057,-770455
65.5117,-801565
65.5178,-839180
65.5238,-882685
65.5299,-931365
65.5359,-984425
65.5419,-1041035
65.548,-1100350
65.554,-1161545
65.5601,-1223815
65.5661,-1286410
65.5721,-1348640
65.5782,-1409865
65.5842,-1469515
65.5902,-1527065
65.5963,-1582045
65.6023,-1634005
65.6084,-1682530
65.6144,-1727220
65.6204,-1767660
65.6265,-1803450
65.6325,-1834160
65.6386,-1859375
65.6446,-1878650
65.6506,-1891560
65.6567,-1897690
65.6627,-1896665
65.6688,-1888160
65.6748,-1871925
65.6808,-1847800
65.6869,-1815740
65.6929,-1775850
65.699,-1728370
65.705,-1673700
65.711,-1612420
65.7171,-1545265
65.7231,-1473140
65.7291,-1397090
65.7352,-1318290
65.7412,-1238030
65.7473,-1157660
65.7533,-1078585
65.7593,-1002210
65.7654,-929925
65.7714,-863045
65.7775,-802785
65.7835,-750230
65.7895,-706325
65.7956,-671810
65.8016,-647255
65.8077,-633015
65.8137,-629240
65.8197,-635880
65.8258,-652685
65.8318,-679235
65.8379,-714950
65.8439,-759110
65.8499,-810890
65.856,-869375
65.862,-933600
65.868,-1002565
65.8741,-1075255
65.8801,-1150680
65.8862,-1227865
65.8922,-1305895
65.8982,-1383890
65.9043,-1461050
65.9103,-1536620
65.9164,-1609925
65.9224,-1680340
65.9284,-1747300
65.9345,-1810295
65.9405,-1868870
65.9466,-1922610
65.9526,-1971145
65.9586,-2014145
65.9647,-2051335
65.9707,-2082465
65.9768,-2107350
65.9828,-2125855
65.9888,-2137900
65.9949,-2143480
66.0009,-2142660
66.0069,-2135585
66.013,-2122465
66.019,-2103610
66.0251,-2079400
66.0311,-2050290
66.0371,-2016795
66.0432,-1979490
66.0492,-1938985
66.0553,-1895905
66.0613,-1850880
66.0673,-1804520
66.0734,-1757400
66.0794,-1710025
66.0855,-1662835
66.0915,-1616165
66.0975,-1570260
66.1036,-1525240
66.1096,-1481135
66.1157,-1437845
66.1217,-1395195
66.1277,-1352905
66.1338,-1310650
66.1398,-1268045
66.1458,-1224705
66.1519,-1180240
66.1579,-1134305
66.164,-1086620
66.17,-1036995
66.176,-985330
66.1821,-931675
66.1881,-876190
66.1942,-819190
66.2002,-761105
66.2062,-702505
66.2123,-644055
66.2183,-586515
66.2244,-530685
66.2304,-477407.5
66.2364,-427510
66.2425,-381775.5
66.2485,-340912.5
66.2546,-305521.5
66.2606,-276063.5
66.2666,-252842.5
66.2727,-235984.5
66.2787,-225430
66.2847,-220933.5
66.2908,-222066.5
66.2968,-228232
66.3029,-238689
66.3089,-252575
66.3149,-268944
66.321,-286798.5
66.327,-305131.5
66.3331,-322967
66.3391,-339394.5
66.3451,-353612
66.3512,-364949
66.3572,-372902.5
66.3633,-377147
66.3693,-377553.5
66.3753,-374192
66.3814,-367323.5
66.3874,-357393.5
66.3934,-345009.5
66.3995,-330915.5
66.4055,-315963
66.4116,-301073
66.4176,-287199.5
66.4236,-275295.5
66.4297,-266267
66.4357,-260946
66.4418,-260052
66.4478,-264171.5
66.4538,-273730.5
66.4599,-288984
66.4659,-310006.5
66.472,-336693.5
66.478,-368763.5
66.484,-405775
66.4901,-447141.5
66.4961,-492156.5
66.5022,-540015
66.5082,-589855
66.5142,-640775
66.5203,-691865
66.5263,-742240
66.5323,-791080
66.5384,-837625
66.5444,-881215
66.5505,-921315
66.5565,-957500
66.5625,-989475
66.5686,-1017085
66.5746,-1040295
66.5807,-1059205
66.5867,-1074010
66.5927,-1085015
66.5988,-1092610
66.6048,-1097235
66.6109,-1099395
66.6169,-1099610
66.6229,-1098425
66.629,-1096375
66.635,-1093975
66.6411,-1091700
66.6471,-1089995
66.6531,-1089245
66.6592,-1089770
66.6652,-1091835
66.6712,-1095630
66.6773,-1101280
66.6833,-1108850
66.6894,-1118345
66.6954,-1129695
66.7014,-1142805
66.7075,-1157520
66.7135,-1173660
66.7196,-1191005
66.7256,-1209335
66.7316,-1228415
66.7377,-1248020
66.7437,-1267920
66.7498,-1287930
66.7558,-1307875
66.7618,-1327625
66.7679,-1347090
66.7739,-1366230
66.78,-1385035
66.786,-1403570
66.792,-1421920
66.7981,-1440225
66.8041,-1458650
66.8101,-1477395
66.8162,-1496665
66.8222,-1516675
66.8283,-1537615
66.8343,-1559655
66.8403,-1582920
66.8464,-1607485
66.8524,-1633345
66.8585,-1660420
66.8645,-1688545
66.8705,-1717455
66.8766,-1746795
66.8826,-1776110
66.8887,-1804875
66.8947,-1832480
66.9007,-1858270
66.9068,-1881545
66.9128,-1901610
66.9189,-1917765
66.9249,-1929370
66.9309,-1935850
66.937,-1936735
66.943,-1931670
66.949,-1920465
66.9551,-1903080
66.9611,-1879665
66.9672,-1850550
66.9732,-1816255
66.9792,-1777470
66.9853,-1735055
66.9913,-1690010
66.9974,-1643450
67.0034,-1596555
67.0094,-1550560
67.0155,-1506690
67.0215,-1466145
67.0276,-1430015
67.0336,-1399280
67.0396,-1374770
67.0457,-1357110
67.0517,-1346715
67.0578,-1343770
67.0638,-1348235
67.0698,-1359825
67.0759,-1378030
67.0819,-1402145
67.0879,-1431285
67.094,-1464415
67.1,-1500405
67.1061,-1538060
67.1121,-1576175
67.1181,-1613565
67.1242,-1649110
67.1302,-1681815
67.1363,-1710805
67.1423,-1735375
67.1483,-1755000
67.1544,-1769355
67.1604,-1778280
67.1665,-1781815
67.1725,-1780150
67.1785,-1773615
67.1846,-1762645
67.1906,-1747750
67.1966,-1729475
67.2027,-1708370
67.2087,-1684950
67.2148,-1659665
67.2208,-1632885
67.2268,-1604865
67.2329,-1575755
67.2389,-1545575
67.245,-1514250
67.251,-1481590
67.257,-1447355
67.2631,-1411235
67.2691,-1372925
67.2752,-1332130
67.2812,-1288620
67.2872,-1242250
67.2933,-1193015
67.2993,-1141040
67.3054,-1086620
67.3114,-1030230
67.3174,-972520
67.3235,-914305
67.3295,-856540
67.3355,-800300
67.3416,-746725
67.3476,-697000
67.3537,-652290
67.3597,-613680
67.3657,-582140
67.3718,-558470
67.3778,-543255
67.3839,-536815
67.3899,-539205
67.3959,-550175
67.402,-569185
67.408,-595390
67.4141,-627690
67.4201,-664760
67.4261,-705065
67.4322,-746970
67.4382,-788755
67.4443,-828710
67.4503,-865200
67.4563,-896725
67.4624,-922005
67.4684,-940015
67.4744,-950035
67.4805,-951695
67.4865,-945000
67.4926,-930320
67.4986,-908390
67.5046,-880280
67.5107,-847360
67.5167,-811250
67.5228,-773740
67.5288,-736740
67.5348,-702195
67.5409,-671985
67.5469,-647885
67.553,-631465
67.559,-624020
67.565,-626540
67.5711,-639635
67.5771,-663540
67.5832,-698080
67.5892,-742675
67.5952,-796375
67.6013,-857870
67.6073,-925570
67.6133,-997630
67.6194,-1072050
67.6254,-1146730
67.6315,-1219540
67.6375,-1288430
67.6435,-1351460
67.6496,-1406910
67.6556,-1453295
67.6617,-1489450
67.6677,-1514525
67.6737,-1528045
67.6798,-1529890
67.6858,-1520280
67.6919,-1499785
67.6979,-1469260
67.7039,-1429815
67.71,-1382760
67.716,-1329555
67.7221,-1271745
67.7281,-1210895
67.7341,-1148545
67.7402,-1086145
67.7462,-1025020
67.7522,-966310
67.7583,-910980
67.7643,-859755
67.7704,-813145
67.7764,-771435
67.7824,-734700
67.7885,-702800
67.7945,-675445
67.8006,-652195
67.8066,-632495
67.8126,-615730
67.8187,-601230
67.8247,-588335
67.8308,-576400
67.8368,-564820
67.8428,-553065
67.8489,-540690
67.8549,-527335
67.861,-512730
67.867,-496703.5
67.873,-479167.5
67.8791,-460111.5
67.8851,-439590.5
67.8911,-417715
67.8972,-394636.5
67.9032,-370538
67.9093,-345622.5
67.9153,-320107
67.9213,-294217
67.9274,-268184
67.9334,-242247
67.9395,-216654
67.9455,-191663.5
67.9515,-167553
67.9576,-144622.5
67.9636,-123195
67.9697,-103620.5
67.9757,-86278
67.9817,-71566
67.9878,-59901.5
67.9938,-51705.5
67.9998,-47391.1
68.0059,-47346.7
68.0119,-51916.5
68.018,-61381
68.024,-75935.5
68.03,-95672
68.0361,-120560
68.0421,-150432
68.0482,-184977
68.0542,-223732.5
68.0602,-266088
68.0663,-311294
68.0723,-358477
68.0784,-406663.5
68.0844,-454805
68.0904,-501815
68.0965,-546600
68.1025,-588110
68.1086,-625370
68.1146,-657525
68.1206,-683865
68.1267,-703880
68.1327,-717260
68.1387,-723935
68.1448,-724065
68.1508,-718050
68.1569,-706530
68.1629,-690335
68.1689,-670490
68.175,-648150
68.181,-624580
68.1871,-601080
68.1931,-578965
68.1991,-559485
68.2052,-543780
68.2112,-532850
68.2173,-527485
68.2233,-528270
68.2293,-535515
68.2354,-549275
68.2414,-569340
68.2475,-595225
68.2535,-626215
68.2595,-661375
68.2656,-699595
68.2716,-739640
68.2776,-780175
68.2837,-819860
68.2897,-857355
68.2958,-891405
68.3018,-920880
68.3078,-944810
68.3139,-962415
68.3199,-973135
68.326,-976660
68.332,-972905
68.338,-962010
68.3441,-944350
68.3501,-920475
68.3562,-891105
68.3622,-857060
68.3682,-819265
68.3743,-778655
68.3803,-736175
68.3864,-692710
68.3924,-649065
68.3984,-605940
68.4045,-563890
68.4105,-523320
68.4165,-484491
68.4226,-447511
68.4286,-412350
68.4347,-378860.5
68.4407,-346803.5
68.4467,-315878.5
68.4528,-285754
68.4588,-256104
68.4649,-226638
68.4709,-197131.5
68.4769,-167448.5
68.483,-137563
68.489,-107567.5
68.4951,-77678.5
68.5011,-48230.95
68.5071,-19667
68.5132,7483.9
68.5192,32632.8
68.5253,55157.5
68.5313,74438
68.5373,89892
68.5434,101008.5
68.5494,107378
68.5554,108723.5
68.5615,104920
68.5675,96007.5
68.5736,82200.5
68.5796,63886.5
68.5856,41611.8
68.5917,16065.45
68.5977,-11946.8
68.6038,-41536.6
68.6098,-71769.5
68.6158,-101704.5
68.6219,-130437.5
68.6279,-157140
68.634,-181097.5
68.64,-201742
68.646,-218680
68.6521,-231708
68.6581,-240825.5
68.6642,-246236
68.6702,-248334.5
68.6762,-247694.5
68.6823,-245040
68.6883,-241213
68.6943,-237132.5
68.7004,-233757
68.7064,-232035
68.7125,-232866.5
68.7185,-237055.5
68.7245,-245276
68.7306,-258038.5
68.7366,-275668
68.7427,-298283
68.7487,-325794.5
68.7547,-357901
68.7608,-394106.5
68.7668,-433735.5
68.7729,-475962
68.7789,-519845
68.7849,-564355
68.791,-608440
68.797,-651030
68.803,-691120
68.8091,-727765
68.8151,-760145
68.8212,-787585
68.8272,-809560
68.8332,-825720
68.8393,-835905
68.8453,-840120
68.8514,-838535
68.8574,-831470
68.8634,-819370
68.8695,-802765
68.8755,-782265
68.8816,-758500
68.8876,-732120
68.8936,-703725
68.8997,-673880
68.9057,-643075
68.9118,-611700
68.9178,-580055
68.9238,-548335
68.9299,-516630
68.9359,-484945
68.9419,-453203.5
68.948,-421269
68.954,-388965
68.9601,-356099
68.9661,-322485.5
68.9721,-287966
68.9782,-252433
68.9842,-215843.5
68.9903,-178231.5
68.9963,-139720
69.0023,-100519.5
69.0084,-60926.5
69.0144,-21315.9
69.0205,17868.65
69.0265,56136
69.0325,92961.5
69.0386,127811
69.0446,160162
69.0507,189524.5
69.0567,215463
69.0627,237611
69.0688,255687.5
69.0748,269507.5
69.0808,278986.5
69.0869,284141
69.0929,285088.5
69.099,282036.5
69.105,275273.5
69.111,265153.5
69.1171,252080
69.1231,236491.5
69.1292,218839.5
69.1352,199573.5
69.1412,179129
69.1473,157910
69.1533,136284
69.1594,114573
69.1654,93052.5
69.1714,71951
69.1775,51456
69.1835,31719.25
69.1896,12866.7
69.1956,-4992.675
69.2016,-21755.35
69.2077,-37313.5
69.2137,-51547
69.2197,-64316
69.2258,-75458.5
69.2318,-84789
69.2379,-92102.5
69.2439,-97178.5
69.2499,-99795
69.256,-99735.5
69.262,-96808.5
69.2681,-90861
69.2741,-81794
69.2801,-69579.5
69.2862,-54274.5
69.2922,-36027.85
69.2983,-15093.75
69.3043,8171.85
69.3103,33310.05
69.3164,59768.5
69.3224,86912.5
69.3285,114046
69.3345,140431
69.3405,165318
69.3466,187970
69.3526,207698
69.3586,223887
69.3647,236028.5
69.3707,243742
69.3768,246803
69.3828,245154
69.3888,238914.5
69.3949,228388.5
69.4009,214053
69.407,196550.5
69.413,176664
69.419,155293.5
69.4251,133422
69.4311,112075.5
69.4372,92287.5
69.4432,75050.5
69.4492,61278
69.4553,51763
69.4613,47145.5
69.4674,47876.45
69.4734,54199
69.4794,66131.5
69.4855,83460
69.4915,105742.5
69.4975,132322.5
69.5036,162344
69.5096,194787.5
69.5157,228503
69.5217,262251
69.5277,294750.5
69.5338,324724.5
69.5398,350951
69.5459,372306.5
69.5519,387810.5
69.5579,396661.5
69.564,398268.5
69.57,392271.5
69.5761,378557.5
69.5821,357261.5
69.5881,328763
69.5942,293669.5
69.6002,252793
69.6062,207121
69.6123,157776.5
69.6183,105977.5
69.6244,52992
69.6304,91.3085
69.6364,-51495
69.6425,-100623.5
69.6485,-146273
69.6546,-187580
69.6606,-223866
69.6666,-254656.5
69.6727,-279690
69.6787,-298925.5
69.6848,-312533
69.6908,-320884
69.6968,-324529.5
69.7029,-324175
69.7089,-320650
69.715,-314875.5
69.721,-307824.5
69.727,-300488
69.7331,-293838.5
69.7391,-288794.5
69.7451,-286193
69.7512,-286759
69.7572,-291087.5
69.7633,-299624
69.7693,-312657
69.7753,-330311.5
69.7814,-352551
69.7874,-379182
69.7935,-409869
69.7995,-444145
69.8055,-481434
69.8116,-521070
69.8176,-562315
69.8237,-604400
69.8297,-646525
69.8357,-687900
69.8418,-727750
69.8478,-765360
69.8539,-800070
69.8599,-831290
69.8659,-858540
69.872,-881415
69.878,-899645
69.884,-913055
69.8901,-921580
69.8961,-925285
69.9022,-924325
69.9082,-918975
69.9142,-909600
69.9203,-896655
69.9263,-880680
69.9324,-862275
69.9384,-842095
69.9444,-820840
69.9505,-799230
69.9565,-777995
69.9626,-757870
69.9686,-739545
69.9746,-723700
69.9807,-710935
69.9867,-701790
69.9928,-696720
69.9988,-696090
70.0048,-700155
70.0109,-709045
70.0169,-722785
70.0229,-741270
70.029,-764280
70.035,-791465
70.0411,-822385
70.0471,-856490
70.0531,-893155
70.0592,-931680
70.0652,-971335
70.0713,-1011355
70.0773,-1050970
70.0833,-1089445
70.0894,-1126080
70.0954,-1160240
70.1015,-1191375
70.1075,-1219030
70.1135,-1242865
70.1196,-1262660
70.1256,-1278320
70.1317,-1289860
70.1377,-1297430
70.1437,-1301270
70.1498,-1301725
70.1558,-1299205
70.1618,-1294180
70.1679,-1287145
70.1739,-1278605
70.18,-1269040
70.186,-1258905
70.192,-1248570
70.1981,-1238345
70.2041,-1228430
70.2102,-1218925
70.2162,-1209815
70.2222,-1200980
70.2283,-1192175
70.2343,-1183080
70.2404,-1173275
70.2464,-1162280
70.2524,-1149580
70.2585,-1134630
70.2645,-1116910
70.2706,-1095920
70.2766,-1071240
70.2826,-1042515
70.2887,-1009520
70.2947,-972145
70.3007,-930420
70.3068,-884520
70.3128,-834775
70.3189,-781660
70.3249,-725780
70.3309,-667885
70.337,-608800
70.343,-549460
70.3491,-490834
70.3551,-433925.5
70.3611,-379732.5
70.3672,-329217
70.3732,-283275.5
70.3793,-242712
70.3853,-208213
70.3913,-180324.5
70.3974,-159437.5
70.4034,-145775.5
70.4094,-139385.5
70.4155,-140143.5
70.4215,-147751.5
70.4276,-161752
70.4336,-181541
70.4396,-206387.5
70.4457,-235455
70.4517,-267827.5
70.4578,-302535
70.4638,-338584
70.4698,-374982.5
70.4759,-410769
70.4819,-445039.5
70.488,-476968
70.494,-505830
70.5,-531010
70.5061,-552035
70.5121,-568565
70.5182,-580405
70.5242,-587500
70.5302,-589935
70.5363,-587940
70.5423,-581865
70.5483,-572155
70.5544,-559375
70.5604,-544140
70.5665,-527135
70.5725,-509080
70.5785,-490702.5
70.5846,-472731
70.5906,-455862
70.5967,-440750
70.6027,-427986.5
70.6087,-418084
70.6148,-411467
70.6208,-408456
70.6269,-409266.5
70.6329,-413999
70.6389,-422641.5
70.645,-435067.5
70.651,-451043
70.6571,-470232.5
70.6631,-492210
70.6691,-516470
70.6752,-542445
70.6812,-569510
70.6872,-597020
70.6933,-624320
70.6993,-650740
70.7054,-675660
70.7114,-698480
70.7174,-718680
70.7235,-735795
70.7295,-749460
70.7356,-759400
70.7416,-765450
70.7476,-767550
70.7537,-765750
70.7597,-760210
70.7658,-751205
70.7718,-739080
70.7778,-724295
70.7839,-707350
70.7899,-688815
70.796,-669300
70.802,-649425
70.808,-629810
70.8141,-611065
70.8201,-593755
70.8261,-578395
70.8322,-565445
70.8382,-555280
70.8443,-548190
70.8503,-544390
70.8563,-543990
70.8624,-547020
70.8684,-553435
70.8745,-563100
70.8805,-575830
70.8865,-591385
70.8926,-609490
70.8986,-629845
70.9047,-652140
70.9107,-676085
70.9167,-701390
70.9228,-727810
70.9288,-755135
70.9349,-783190
70.9409,-811860
70.9469,-841070
70.953,-870780
70.959,-900985
70.965,-931720
70.9711,-963010
70.9771,-994900
70.9832,-1027410
70.9892,-1060535
70.9952,-1094230
71.0013,-1128405
71.0073,-1162895
71.0134,-1197480
71.0194,-1231875
71.0254,-1265710
71.0315,-1298575
71.0375,-1329985
71.0436,-1359435
71.0496,-1386390
71.0556,-1410310
71.0617,-1430680
71.0677,-1447025
71.0738,-1458935
71.0798,-1466095
71.0858,-1468290
71.0919,-1465440
71.0979,-1457605
71.1039,-1444990
71.11,-1427965
71.116,-1407050
71.1221,-1382900
71.1281,-1356315
71.1341,-1328190
71.1402,-1299515
71.1462,-1271330
71.1523,-1244700
71.1583,-1220665
71.1643,-1200220
71.1704,-1184270
71.1764,-1173590
71.1825,-1168800
71.1885,-1170335
71.1945,-1178425
71.2006,-1193085
71.2066,-1214085
71.2126,-1240995
71.2187,-1273145
71.2247,-1309675
71.2308,-1349560
71.2368,-1391615
71.2428,-1434580
71.2489,-1477110
71.2549,-1517865
71.261,-1555535
71.267,-1588890
71.273,-1616835
71.2791,-1638425
71.2851,-1652940
71.2912,-1659875
71.2972,-1658970
71.3032,-1650240
71.3093,-1633955
71.3153,-1610625
71.3214,-1581000
71.3274,-1546030
71.3334,-1506845
71.3395,-1464680
71.3455,-1420860
71.3515,-1376740
71.3576,-1333645
71.3636,-1292820
71.3697,-1255405
71.3757,-1222360
71.3817,-1194450
71.3878,-1172200
71.3938,-1155910
71.3999,-1145590
71.4059,-1141030
71.4119,-1141740
71.418,-1147040
71.424,-1156030
71.4301,-1167675
71.4361,-1180825
71.4421,-1194265
71.4482,-1206775
71.4542,-1217175
71.4603,-1224365
71.4663,-1227395
71.4723,-1225480
71.4784,-1218040
71.4844,-1204735
71.4904,-1185450
71.4965,-1160325
71.5025,-1129745
71.5086,-1094305
71.5146,-1054810
71.5206,-1012220
71.5267,-967620
71.5327,-922180
71.5388,-877100
71.5448,-833560
71.5508,-792695
71.5569,-755525
71.5629,-722930
71.569,-695620
71.575,-674110
71.581,-658695
