,x,y,system
2471,37.13,143.0,CHA/AEI_calcined
2472,37.143,144.0,CHA/AEI_calcined
2473,37.156,147.0,CHA/AEI_calcined
2474,37.169,146.0,CHA/AEI_calcined
2475,37.182,141.0,CHA/AEI_calcined
2476,37.195,139.0,CHA/AEI_calcined
2477,37.208,141.0,CHA/AEI_calcined
2478,37.221,142.0,CHA/AEI_calcined
2479,37.234,141.0,CHA/AEI_calcined
2480,37.247,140.0,CHA/AEI_calcined
2481,37.26,141.0,CHA/AEI_calcined
2482,37.273,137.0,CHA/AEI_calcined
2483,37.286,136.0,CHA/AEI_calcined
2484,37.299,137.0,CHA/AEI_calcined
2485,37.312,134.0,CHA/AEI_calcined
2486,37.325,139.0,CHA/AEI_calcined
2487,37.338,139.0,CHA/AEI_calcined
2488,37.351,137.0,CHA/AEI_calcined
2489,37.364,135.0,CHA/AEI_calcined
2490,37.377,134.0,CHA/AEI_calcined
2491,37.39,135.0,CHA/AEI_calcined
2492,37.403,135.0,CHA/AEI_calcined
2493,37.416,136.0,CHA/AEI_calcined
2494,37.429,135.0,CHA/AEI_calcined
2495,37.442,141.0,CHA/AEI_calcined
2496,37.455,139.0,CHA/AEI_calcined
2497,37.468,137.0,CHA/AEI_calcined
2498,37.481,134.0,CHA/AEI_calcined
2499,37.494,135.0,CHA/AEI_calcined
2500,37.507,136.0,CHA/AEI_calcined
2501,37.52,135.0,CHA/AEI_calcined
2502,37.533,133.0,CHA/AEI_calcined
2503,37.546,134.0,CHA/AEI_calcined
2504,37.559,138.0,CHA/AEI_calcined
2505,37.572,138.0,CHA/AEI_calcined
2506,37.585,137.0,CHA/AEI_calcined
2507,37.598,140.0,CHA/AEI_calcined
2508,37.611,131.0,CHA/AEI_calcined
2509,37.624,141.0,CHA/AEI_calcined
2510,37.637,130.0,CHA/AEI_calcined
2511,37.65,133.0,CHA/AEI_calcined
2512,37.663,132.0,CHA/AEI_calcined
2513,37.676,136.0,CHA/AEI_calcined
2514,37.689,133.0,CHA/AEI_calcined
2515,37.702,137.0,CHA/AEI_calcined
2516,37.715,131.0,CHA/AEI_calcined
2517,37.728,130.0,CHA/AEI_calcined
2518,37.741,136.0,CHA/AEI_calcined
2519,37.754,135.0,CHA/AEI_calcined
2520,37.767,134.0,CHA/AEI_calcined
2521,37.78,137.0,CHA/AEI_calcined
2522,37.793,132.0,CHA/AEI_calcined
2523,37.806,133.0,CHA/AEI_calcined
2524,37.819,133.0,CHA/AEI_calcined
2525,37.832,132.0,CHA/AEI_calcined
2526,37.845,133.0,CHA/AEI_calcined
2527,37.858,132.0,CHA/AEI_calcined
2528,37.871,133.0,CHA/AEI_calcined
2529,37.884,132.0,CHA/AEI_calcined
2530,37.897,131.0,CHA/AEI_calcined
2531,37.91,133.0,CHA/AEI_calcined
2532,37.923,135.0,CHA/AEI_calcined
2533,37.936,132.0,CHA/AEI_calcined
2534,37.949,136.0,CHA/AEI_calcined
2535,37.962,137.0,CHA/AEI_calcined
2536,37.975,138.0,CHA/AEI_calcined
2537,37.988,135.0,CHA/AEI_calcined
2538,38.001,137.0,CHA/AEI_calcined
2539,38.014,137.0,CHA/AEI_calcined
2540,38.027,134.0,CHA/AEI_calcined
2541,38.04,134.0,CHA/AEI_calcined
2542,38.053,135.0,CHA/AEI_calcined
2543,38.066,133.0,CHA/AEI_calcined
2544,38.079,132.0,CHA/AEI_calcined
2545,38.092,133.0,CHA/AEI_calcined
2546,38.105,134.0,CHA/AEI_calcined
2547,38.118,135.0,CHA/AEI_calcined
2548,38.131,133.0,CHA/AEI_calcined
2549,38.144,129.0,CHA/AEI_calcined
2550,38.157,130.0,CHA/AEI_calcined
2551,38.17,133.0,CHA/AEI_calcined
2552,38.183,134.0,CHA/AEI_calcined
2553,38.196,131.0,CHA/AEI_calcined
2554,38.209,132.0,CHA/AEI_calcined
2555,38.222,134.0,CHA/AEI_calcined
2556,38.235,133.0,CHA/AEI_calcined
2557,38.248,135.0,CHA/AEI_calcined
2558,38.261,135.0,CHA/AEI_calcined
2559,38.274,135.0,CHA/AEI_calcined
2560,38.287,137.0,CHA/AEI_calcined
2561,38.3,132.0,CHA/AEI_calcined
2562,38.313,130.0,CHA/AEI_calcined
2563,38.326,132.0,CHA/AEI_calcined
2564,38.339,130.0,CHA/AEI_calcined
2565,38.352,132.0,CHA/AEI_calcined
2566,38.365,133.0,CHA/AEI_calcined
2567,38.378,129.0,CHA/AEI_calcined
2568,38.391,132.0,CHA/AEI_calcined
2569,38.404,132.0,CHA/AEI_calcined
2570,38.417,130.0,CHA/AEI_calcined
2571,38.43,134.0,CHA/AEI_calcined
2572,38.443,134.0,CHA/AEI_calcined
2573,38.456,132.0,CHA/AEI_calcined
2574,38.469,130.0,CHA/AEI_calcined
2575,38.482,132.0,CHA/AEI_calcined
2576,38.495,132.0,CHA/AEI_calcined
2577,38.508,130.0,CHA/AEI_calcined
2578,38.521,129.0,CHA/AEI_calcined
2579,38.534,131.0,CHA/AEI_calcined
2580,38.547,131.0,CHA/AEI_calcined
2581,38.56,133.0,CHA/AEI_calcined
2582,38.573,132.0,CHA/AEI_calcined
2583,38.586,131.0,CHA/AEI_calcined
2584,38.599,132.0,CHA/AEI_calcined
2585,38.612,133.0,CHA/AEI_calcined
2586,38.625,128.0,CHA/AEI_calcined
2587,38.638,133.0,CHA/AEI_calcined
2588,38.651,136.0,CHA/AEI_calcined
2589,38.664,137.0,CHA/AEI_calcined
2590,38.677,133.0,CHA/AEI_calcined
2591,38.69,131.0,CHA/AEI_calcined
2592,38.703,133.0,CHA/AEI_calcined
2593,38.716,133.0,CHA/AEI_calcined
2594,38.729,135.0,CHA/AEI_calcined
2595,38.742,136.0,CHA/AEI_calcined
2596,38.755,137.0,CHA/AEI_calcined
2597,38.768,137.0,CHA/AEI_calcined
2598,38.781,131.0,CHA/AEI_calcined
2599,38.794,133.0,CHA/AEI_calcined
2600,38.807,137.0,CHA/AEI_calcined
2601,38.82,141.0,CHA/AEI_calcined
2602,38.833,139.0,CHA/AEI_calcined
2603,38.846,140.0,CHA/AEI_calcined
2604,38.859,135.0,CHA/AEI_calcined
2605,38.872,139.0,CHA/AEI_calcined
2606,38.885,142.0,CHA/AEI_calcined
2607,38.898,140.0,CHA/AEI_calcined
2608,38.911,141.0,CHA/AEI_calcined
2609,38.924,142.0,CHA/AEI_calcined
2610,38.937,146.0,CHA/AEI_calcined
2611,38.95,140.0,CHA/AEI_calcined
2612,38.963,145.0,CHA/AEI_calcined
2613,38.976,148.0,CHA/AEI_calcined
2614,38.989,149.0,CHA/AEI_calcined
2615,39.002,147.0,CHA/AEI_calcined
2616,39.015,151.0,CHA/AEI_calcined
2617,39.028,151.0,CHA/AEI_calcined
2618,39.041,152.0,CHA/AEI_calcined
2619,39.054,157.0,CHA/AEI_calcined
2620,39.067,154.0,CHA/AEI_calcined
2621,39.08,152.0,CHA/AEI_calcined
2622,39.093,152.0,CHA/AEI_calcined
2623,39.106,159.0,CHA/AEI_calcined
2624,39.119,158.0,CHA/AEI_calcined
2625,39.132,153.0,CHA/AEI_calcined
2626,39.145,157.0,CHA/AEI_calcined
2627,39.158,153.0,CHA/AEI_calcined
2628,39.171,154.0,CHA/AEI_calcined
2629,39.184,154.0,CHA/AEI_calcined
2630,39.197,154.0,CHA/AEI_calcined
2631,39.21,160.0,CHA/AEI_calcined
2632,39.223,154.0,CHA/AEI_calcined
2633,39.236,151.0,CHA/AEI_calcined
2634,39.249,157.0,CHA/AEI_calcined
2635,39.262,154.0,CHA/AEI_calcined
2636,39.275,155.0,CHA/AEI_calcined
2637,39.288,159.0,CHA/AEI_calcined
2638,39.301,156.0,CHA/AEI_calcined
2639,39.314,156.0,CHA/AEI_calcined
2640,39.327,155.0,CHA/AEI_calcined
2641,39.34,157.0,CHA/AEI_calcined
2642,39.353,158.0,CHA/AEI_calcined
2643,39.366,155.0,CHA/AEI_calcined
2644,39.379,149.0,CHA/AEI_calcined
2645,39.392,152.0,CHA/AEI_calcined
2646,39.405,155.0,CHA/AEI_calcined
2647,39.418,154.0,CHA/AEI_calcined
2648,39.431,155.0,CHA/AEI_calcined
2649,39.444,157.0,CHA/AEI_calcined
2650,39.457,154.0,CHA/AEI_calcined
2651,39.47,155.0,CHA/AEI_calcined
2652,39.483,152.0,CHA/AEI_calcined
2653,39.496,154.0,CHA/AEI_calcined
2654,39.509,159.0,CHA/AEI_calcined
2655,39.522,158.0,CHA/AEI_calcined
2656,39.535,154.0,CHA/AEI_calcined
2657,39.548,150.0,CHA/AEI_calcined
2658,39.561,149.0,CHA/AEI_calcined
2659,39.574,156.0,CHA/AEI_calcined
2660,39.587,159.0,CHA/AEI_calcined
2661,39.6,157.0,CHA/AEI_calcined
2662,39.613,157.0,CHA/AEI_calcined
2663,39.626,156.0,CHA/AEI_calcined
2664,39.639,155.0,CHA/AEI_calcined
2665,39.652,155.0,CHA/AEI_calcined
2666,39.665,156.0,CHA/AEI_calcined
2667,39.678,156.0,CHA/AEI_calcined
2668,39.691,156.0,CHA/AEI_calcined
2669,39.704,157.0,CHA/AEI_calcined
2670,39.717,158.0,CHA/AEI_calcined
2671,39.73,160.0,CHA/AEI_calcined
2672,39.743,161.0,CHA/AEI_calcined
2673,39.756,162.0,CHA/AEI_calcined
2674,39.769,165.0,CHA/AEI_calcined
2675,39.782,164.0,CHA/AEI_calcined
2676,39.795,165.0,CHA/AEI_calcined
2677,39.808,165.0,CHA/AEI_calcined
2678,39.821,165.0,CHA/AEI_calcined
2679,39.834,164.0,CHA/AEI_calcined
2680,39.847,164.0,CHA/AEI_calcined
2681,39.86,162.0,CHA/AEI_calcined
2682,39.873,159.0,CHA/AEI_calcined
2683,39.886,164.0,CHA/AEI_calcined
2684,39.899,166.0,CHA/AEI_calcined
2685,39.912,165.0,CHA/AEI_calcined
2686,39.925,163.0,CHA/AEI_calcined
2687,39.938,161.0,CHA/AEI_calcined
2688,39.951,161.0,CHA/AEI_calcined
2689,39.964,164.0,CHA/AEI_calcined
2690,39.977,164.0,CHA/AEI_calcined
2691,39.99,164.0,CHA/AEI_calcined
2692,40.003,163.0,CHA/AEI_calcined
2693,40.016,167.0,CHA/AEI_calcined
2694,40.029,166.0,CHA/AEI_calcined
2695,40.042,169.0,CHA/AEI_calcined
2696,40.055,162.0,CHA/AEI_calcined
2697,40.068,166.0,CHA/AEI_calcined
2698,40.081,165.0,CHA/AEI_calcined
2699,40.094,164.0,CHA/AEI_calcined
2700,40.107,164.0,CHA/AEI_calcined
2701,40.12,163.0,CHA/AEI_calcined
2702,40.133,165.0,CHA/AEI_calcined
2703,40.146,166.0,CHA/AEI_calcined
2704,40.159,164.0,CHA/AEI_calcined
2705,40.172,162.0,CHA/AEI_calcined
2706,40.185,167.0,CHA/AEI_calcined
2707,40.198,166.0,CHA/AEI_calcined
2708,40.211,160.0,CHA/AEI_calcined
2709,40.224,167.0,CHA/AEI_calcined
2710,40.237,161.0,CHA/AEI_calcined
2711,40.25,162.0,CHA/AEI_calcined
2712,40.263,164.0,CHA/AEI_calcined
2713,40.276,161.0,CHA/AEI_calcined
2714,40.289,156.0,CHA/AEI_calcined
2715,40.302,159.0,CHA/AEI_calcined
2716,40.315,158.0,CHA/AEI_calcined
2717,40.328,149.0,CHA/AEI_calcined
2718,40.341,155.0,CHA/AEI_calcined
2719,40.354,149.0,CHA/AEI_calcined
2720,40.367,154.0,CHA/AEI_calcined
2721,40.38,153.0,CHA/AEI_calcined
2722,40.393,148.0,CHA/AEI_calcined
2723,40.406,144.0,CHA/AEI_calcined
2724,40.419,153.0,CHA/AEI_calcined
2725,40.432,144.0,CHA/AEI_calcined
2726,40.445,144.0,CHA/AEI_calcined
2727,40.458,147.0,CHA/AEI_calcined
2728,40.471,144.0,CHA/AEI_calcined
2729,40.484,146.0,CHA/AEI_calcined
2730,40.497,143.0,CHA/AEI_calcined
2731,40.51,147.0,CHA/AEI_calcined
2732,40.523,145.0,CHA/AEI_calcined
2733,40.536,143.0,CHA/AEI_calcined
2734,40.549,140.0,CHA/AEI_calcined
2735,40.562,141.0,CHA/AEI_calcined
2736,40.575,141.0,CHA/AEI_calcined
2737,40.588,140.0,CHA/AEI_calcined
2738,40.601,136.0,CHA/AEI_calcined
2739,40.614,138.0,CHA/AEI_calcined
2740,40.627,139.0,CHA/AEI_calcined
2741,40.64,138.0,CHA/AEI_calcined
2742,40.653,138.0,CHA/AEI_calcined
2743,40.666,142.0,CHA/AEI_calcined
2744,40.679,139.0,CHA/AEI_calcined
2745,40.692,140.0,CHA/AEI_calcined
2746,40.705,136.0,CHA/AEI_calcined
2747,40.718,138.0,CHA/AEI_calcined
2748,40.731,136.0,CHA/AEI_calcined
2749,40.744,135.0,CHA/AEI_calcined
2750,40.757,136.0,CHA/AEI_calcined
2751,40.77,133.0,CHA/AEI_calcined
2752,40.783,133.0,CHA/AEI_calcined
2753,40.796,139.0,CHA/AEI_calcined
2754,40.809,136.0,CHA/AEI_calcined
2755,40.822,134.0,CHA/AEI_calcined
2756,40.835,133.0,CHA/AEI_calcined
2757,40.848,136.0,CHA/AEI_calcined
2758,40.861,140.0,CHA/AEI_calcined
2759,40.874,138.0,CHA/AEI_calcined
2760,40.887,136.0,CHA/AEI_calcined
2761,40.9,138.0,CHA/AEI_calcined
2762,40.913,137.0,CHA/AEI_calcined
2763,40.926,137.0,CHA/AEI_calcined
2764,40.939,135.0,CHA/AEI_calcined
2765,40.952,133.0,CHA/AEI_calcined
2766,40.965,136.0,CHA/AEI_calcined
2767,40.978,137.0,CHA/AEI_calcined
2768,40.991,135.0,CHA/AEI_calcined
2769,41.004,133.0,CHA/AEI_calcined
2770,41.017,134.0,CHA/AEI_calcined
2771,41.03,134.0,CHA/AEI_calcined
2772,41.043,135.0,CHA/AEI_calcined
2773,41.056,138.0,CHA/AEI_calcined
2774,41.069,138.0,CHA/AEI_calcined
2775,41.082,134.0,CHA/AEI_calcined
2776,41.095,131.0,CHA/AEI_calcined
2777,41.108,132.0,CHA/AEI_calcined
2778,41.121,132.0,CHA/AEI_calcined
2779,41.134,132.0,CHA/AEI_calcined
2780,41.147,133.0,CHA/AEI_calcined
2781,41.16,133.0,CHA/AEI_calcined
2782,41.173,133.0,CHA/AEI_calcined
2783,41.186,135.0,CHA/AEI_calcined
2784,41.199,138.0,CHA/AEI_calcined
2785,41.212,133.0,CHA/AEI_calcined
2786,41.225,134.0,CHA/AEI_calcined
2787,41.238,132.0,CHA/AEI_calcined
2788,41.251,133.0,CHA/AEI_calcined
2789,41.264,138.0,CHA/AEI_calcined
2790,41.277,141.0,CHA/AEI_calcined
2791,41.29,135.0,CHA/AEI_calcined
2792,41.303,132.0,CHA/AEI_calcined
2793,41.316,136.0,CHA/AEI_calcined
2794,41.329,135.0,CHA/AEI_calcined
2795,41.342,134.0,CHA/AEI_calcined
2796,41.355,136.0,CHA/AEI_calcined
2797,41.368,137.0,CHA/AEI_calcined
2798,41.381,137.0,CHA/AEI_calcined
2799,41.394,137.0,CHA/AEI_calcined
2800,41.407,134.0,CHA/AEI_calcined
2801,41.42,135.0,CHA/AEI_calcined
2802,41.433,137.0,CHA/AEI_calcined
2803,41.446,132.0,CHA/AEI_calcined
2804,41.459,129.0,CHA/AEI_calcined
2805,41.472,134.0,CHA/AEI_calcined
2806,41.485,137.0,CHA/AEI_calcined
2807,41.498,130.0,CHA/AEI_calcined
2808,41.511,130.0,CHA/AEI_calcined
2809,41.524,131.0,CHA/AEI_calcined
2810,41.537,136.0,CHA/AEI_calcined
2811,41.55,131.0,CHA/AEI_calcined
2812,41.563,132.0,CHA/AEI_calcined
2813,41.576,133.0,CHA/AEI_calcined
2814,41.589,130.0,CHA/AEI_calcined
2815,41.602,130.0,CHA/AEI_calcined
2816,41.615,132.0,CHA/AEI_calcined
2817,41.628,131.0,CHA/AEI_calcined
2818,41.641,132.0,CHA/AEI_calcined
2819,41.654,135.0,CHA/AEI_calcined
2820,41.667,130.0,CHA/AEI_calcined
2821,41.68,134.0,CHA/AEI_calcined
2822,41.693,129.0,CHA/AEI_calcined
2823,41.706,135.0,CHA/AEI_calcined
2824,41.719,126.0,CHA/AEI_calcined
2825,41.732,127.0,CHA/AEI_calcined
2826,41.745,135.0,CHA/AEI_calcined
2827,41.758,141.0,CHA/AEI_calcined
2828,41.771,130.0,CHA/AEI_calcined
2829,41.784,138.0,CHA/AEI_calcined
2830,41.797,130.0,CHA/AEI_calcined
2831,41.81,131.0,CHA/AEI_calcined
2832,41.823,132.0,CHA/AEI_calcined
2833,41.836,132.0,CHA/AEI_calcined
2834,41.849,133.0,CHA/AEI_calcined
2835,41.862,132.0,CHA/AEI_calcined
2836,41.875,134.0,CHA/AEI_calcined
2837,41.888,136.0,CHA/AEI_calcined
2838,41.901,131.0,CHA/AEI_calcined
2839,41.914,134.0,CHA/AEI_calcined
2840,41.927,131.0,CHA/AEI_calcined
2841,41.94,132.0,CHA/AEI_calcined
2842,41.953,129.0,CHA/AEI_calcined
2843,41.966,128.0,CHA/AEI_calcined
2844,41.979,135.0,CHA/AEI_calcined
2845,41.992,132.0,CHA/AEI_calcined
2846,42.005,133.0,CHA/AEI_calcined
2847,42.018,134.0,CHA/AEI_calcined
2848,42.031,132.0,CHA/AEI_calcined
2849,42.044,135.0,CHA/AEI_calcined
2850,42.057,136.0,CHA/AEI_calcined
2851,42.07,132.0,CHA/AEI_calcined
2852,42.083,135.0,CHA/AEI_calcined
2853,42.096,135.0,CHA/AEI_calcined
2854,42.109,133.0,CHA/AEI_calcined
2855,42.122,132.0,CHA/AEI_calcined
2856,42.135,132.0,CHA/AEI_calcined
2857,42.148,131.0,CHA/AEI_calcined
2858,42.161,134.0,CHA/AEI_calcined
2859,42.174,134.0,CHA/AEI_calcined
2860,42.187,135.0,CHA/AEI_calcined
2861,42.2,136.0,CHA/AEI_calcined
2862,42.213,135.0,CHA/AEI_calcined
2863,42.226,134.0,CHA/AEI_calcined
2864,42.239,135.0,CHA/AEI_calcined
2865,42.252,135.0,CHA/AEI_calcined
2866,42.265,133.0,CHA/AEI_calcined
2867,42.278,135.0,CHA/AEI_calcined
2868,42.291,138.0,CHA/AEI_calcined
2869,42.304,137.0,CHA/AEI_calcined
2870,42.317,135.0,CHA/AEI_calcined
2871,42.33,133.0,CHA/AEI_calcined
2872,42.343,135.0,CHA/AEI_calcined
2873,42.356,137.0,CHA/AEI_calcined
2874,42.369,138.0,CHA/AEI_calcined
2875,42.382,141.0,CHA/AEI_calcined
2876,42.395,138.0,CHA/AEI_calcined
2877,42.408,138.0,CHA/AEI_calcined
2878,42.421,143.0,CHA/AEI_calcined
2879,42.434,139.0,CHA/AEI_calcined
2880,42.447,137.0,CHA/AEI_calcined
2881,42.46,139.0,CHA/AEI_calcined
2882,42.473,138.0,CHA/AEI_calcined
2883,42.486,137.0,CHA/AEI_calcined
2884,42.499,136.0,CHA/AEI_calcined
2885,42.512,136.0,CHA/AEI_calcined
2886,42.525,139.0,CHA/AEI_calcined
2887,42.538,139.0,CHA/AEI_calcined
2888,42.551,136.0,CHA/AEI_calcined
2889,42.564,139.0,CHA/AEI_calcined
2890,42.577,135.0,CHA/AEI_calcined
2891,42.59,138.0,CHA/AEI_calcined
2892,42.603,137.0,CHA/AEI_calcined
2893,42.616,138.0,CHA/AEI_calcined
2894,42.629,137.0,CHA/AEI_calcined
2895,42.642,139.0,CHA/AEI_calcined
2896,42.655,138.0,CHA/AEI_calcined
2897,42.668,138.0,CHA/AEI_calcined
2898,42.681,139.0,CHA/AEI_calcined
2899,42.694,137.0,CHA/AEI_calcined
2900,42.707,133.0,CHA/AEI_calcined
2901,42.72,134.0,CHA/AEI_calcined
2902,42.733,137.0,CHA/AEI_calcined
2903,42.746,143.0,CHA/AEI_calcined
2904,42.759,140.0,CHA/AEI_calcined
2905,42.772,137.0,CHA/AEI_calcined
2906,42.785,142.0,CHA/AEI_calcined
2907,42.798,137.0,CHA/AEI_calcined
2908,42.811,138.0,CHA/AEI_calcined
2909,42.824,136.0,CHA/AEI_calcined
2910,42.837,137.0,CHA/AEI_calcined
2911,42.85,141.0,CHA/AEI_calcined
2912,42.863,144.0,CHA/AEI_calcined
2913,42.876,144.0,CHA/AEI_calcined
2914,42.889,137.0,CHA/AEI_calcined
2915,42.902,143.0,CHA/AEI_calcined
2916,42.915,149.0,CHA/AEI_calcined
2917,42.928,143.0,CHA/AEI_calcined
2918,42.941,147.0,CHA/AEI_calcined
2919,42.954,149.0,CHA/AEI_calcined
2920,42.967,146.0,CHA/AEI_calcined
2921,42.98,147.0,CHA/AEI_calcined
2922,42.993,148.0,CHA/AEI_calcined
2923,43.006,155.0,CHA/AEI_calcined
2924,43.019,150.0,CHA/AEI_calcined
2925,43.032,153.0,CHA/AEI_calcined
2926,43.045,154.0,CHA/AEI_calcined
2927,43.058,157.0,CHA/AEI_calcined
2928,43.071,158.0,CHA/AEI_calcined
2929,43.084,160.0,CHA/AEI_calcined
2930,43.097,159.0,CHA/AEI_calcined
2931,43.11,159.0,CHA/AEI_calcined
2932,43.123,160.0,CHA/AEI_calcined
2933,43.136,168.0,CHA/AEI_calcined
2934,43.149,169.0,CHA/AEI_calcined
2935,43.162,175.0,CHA/AEI_calcined
2936,43.175,180.0,CHA/AEI_calcined
2937,43.188,185.0,CHA/AEI_calcined
2938,43.201,183.0,CHA/AEI_calcined
2939,43.214,183.0,CHA/AEI_calcined
2940,43.227,191.0,CHA/AEI_calcined
2941,43.24,196.0,CHA/AEI_calcined
2942,43.253,202.0,CHA/AEI_calcined
2943,43.266,210.0,CHA/AEI_calcined
2944,43.279,211.0,CHA/AEI_calcined
2945,43.292,216.0,CHA/AEI_calcined
2946,43.305,222.0,CHA/AEI_calcined
2947,43.318,227.0,CHA/AEI_calcined
2948,43.331,234.0,CHA/AEI_calcined
2949,43.344,237.0,CHA/AEI_calcined
2950,43.357,237.0,CHA/AEI_calcined
2951,43.37,243.0,CHA/AEI_calcined
2952,43.383,252.0,CHA/AEI_calcined
2953,43.396,259.0,CHA/AEI_calcined
2954,43.409,260.0,CHA/AEI_calcined
2955,43.422,264.0,CHA/AEI_calcined
2956,43.435,269.0,CHA/AEI_calcined
2957,43.448,274.0,CHA/AEI_calcined
2958,43.461,284.0,CHA/AEI_calcined
2959,43.474,285.0,CHA/AEI_calcined
2960,43.487,285.0,CHA/AEI_calcined
2961,43.5,285.0,CHA/AEI_calcined
2962,43.513,286.0,CHA/AEI_calcined
2963,43.526,285.0,CHA/AEI_calcined
2964,43.539,289.0,CHA/AEI_calcined
2965,43.552,288.0,CHA/AEI_calcined
2966,43.565,284.0,CHA/AEI_calcined
2967,43.578,284.0,CHA/AEI_calcined
2968,43.591,280.0,CHA/AEI_calcined
2969,43.604,279.0,CHA/AEI_calcined
2970,43.617,281.0,CHA/AEI_calcined
2971,43.63,278.0,CHA/AEI_calcined
2972,43.643,271.0,CHA/AEI_calcined
2973,43.656,266.0,CHA/AEI_calcined
2974,43.669,262.0,CHA/AEI_calcined
2975,43.682,258.0,CHA/AEI_calcined
2976,43.695,253.0,CHA/AEI_calcined
2977,43.708,246.0,CHA/AEI_calcined
2978,43.721,236.0,CHA/AEI_calcined
2979,43.734,230.0,CHA/AEI_calcined
2980,43.747,229.0,CHA/AEI_calcined
2981,43.76,229.0,CHA/AEI_calcined
2982,43.773,229.0,CHA/AEI_calcined
2983,43.786,222.0,CHA/AEI_calcined
2984,43.799,219.0,CHA/AEI_calcined
2985,43.812,218.0,CHA/AEI_calcined
2986,43.825,213.0,CHA/AEI_calcined
2987,43.838,211.0,CHA/AEI_calcined
2988,43.851,207.0,CHA/AEI_calcined
2989,43.864,204.0,CHA/AEI_calcined
2990,43.877,202.0,CHA/AEI_calcined
2991,43.89,200.0,CHA/AEI_calcined
2992,43.903,203.0,CHA/AEI_calcined
2993,43.916,202.0,CHA/AEI_calcined
2994,43.929,200.0,CHA/AEI_calcined
2995,43.942,192.0,CHA/AEI_calcined
2996,43.955,193.0,CHA/AEI_calcined
2997,43.968,190.0,CHA/AEI_calcined
2998,43.981,188.0,CHA/AEI_calcined
2999,43.994,188.0,CHA/AEI_calcined
3000,44.007,185.0,CHA/AEI_calcined
3001,44.02,185.0,CHA/AEI_calcined
3002,44.033,181.0,CHA/AEI_calcined
3003,44.046,179.0,CHA/AEI_calcined
3004,44.059,178.0,CHA/AEI_calcined
3005,44.072,175.0,CHA/AEI_calcined
3006,44.085,176.0,CHA/AEI_calcined
3007,44.098,174.0,CHA/AEI_calcined
3008,44.111,170.0,CHA/AEI_calcined
3009,44.124,179.0,CHA/AEI_calcined
3010,44.137,181.0,CHA/AEI_calcined
3011,44.15,179.0,CHA/AEI_calcined
3012,44.163,179.0,CHA/AEI_calcined
3013,44.176,175.0,CHA/AEI_calcined
3014,44.189,171.0,CHA/AEI_calcined
3015,44.202,170.0,CHA/AEI_calcined
3016,44.215,171.0,CHA/AEI_calcined
3017,44.228,175.0,CHA/AEI_calcined
3018,44.241,169.0,CHA/AEI_calcined
3019,44.254,170.0,CHA/AEI_calcined
3020,44.267,170.0,CHA/AEI_calcined
3021,44.28,174.0,CHA/AEI_calcined
3022,44.293,172.0,CHA/AEI_calcined
3023,44.306,175.0,CHA/AEI_calcined
3024,44.319,170.0,CHA/AEI_calcined
3025,44.332,170.0,CHA/AEI_calcined
3026,44.345,175.0,CHA/AEI_calcined
3027,44.358,170.0,CHA/AEI_calcined
3028,44.371,163.0,CHA/AEI_calcined
3029,44.384,171.0,CHA/AEI_calcined
3030,44.397,167.0,CHA/AEI_calcined
3031,44.41,169.0,CHA/AEI_calcined
3032,44.423,169.0,CHA/AEI_calcined
3033,44.436,170.0,CHA/AEI_calcined
3034,44.449,169.0,CHA/AEI_calcined
3035,44.462,164.0,CHA/AEI_calcined
3036,44.475,159.0,CHA/AEI_calcined
3037,44.488,162.0,CHA/AEI_calcined
3038,44.501,168.0,CHA/AEI_calcined
3039,44.514,163.0,CHA/AEI_calcined
3040,44.527,159.0,CHA/AEI_calcined
3041,44.54,159.0,CHA/AEI_calcined
3042,44.553,161.0,CHA/AEI_calcined
3043,44.566,162.0,CHA/AEI_calcined
3044,44.579,158.0,CHA/AEI_calcined
3045,44.592,152.0,CHA/AEI_calcined
3046,44.605,152.0,CHA/AEI_calcined
3047,44.618,152.0,CHA/AEI_calcined
3048,44.631,154.0,CHA/AEI_calcined
3049,44.644,152.0,CHA/AEI_calcined
3050,44.657,152.0,CHA/AEI_calcined
3051,44.67,150.0,CHA/AEI_calcined
3052,44.683,148.0,CHA/AEI_calcined
3053,44.696,146.0,CHA/AEI_calcined
3054,44.709,145.0,CHA/AEI_calcined
3055,44.722,141.0,CHA/AEI_calcined
3056,44.735,137.0,CHA/AEI_calcined
3057,44.748,141.0,CHA/AEI_calcined
3058,44.761,143.0,CHA/AEI_calcined
3059,44.774,143.0,CHA/AEI_calcined
3060,44.787,142.0,CHA/AEI_calcined
3061,44.8,140.0,CHA/AEI_calcined
3062,44.813,136.0,CHA/AEI_calcined
3063,44.826,139.0,CHA/AEI_calcined
3064,44.839,137.0,CHA/AEI_calcined
3065,44.852,137.0,CHA/AEI_calcined
3066,44.865,137.0,CHA/AEI_calcined
3067,44.878,137.0,CHA/AEI_calcined
3068,44.891,138.0,CHA/AEI_calcined
3069,44.904,138.0,CHA/AEI_calcined
3070,44.917,136.0,CHA/AEI_calcined
3071,44.93,132.0,CHA/AEI_calcined
3072,44.943,133.0,CHA/AEI_calcined
3073,44.956,134.0,CHA/AEI_calcined
3074,44.969,135.0,CHA/AEI_calcined
3075,44.982,132.0,CHA/AEI_calcined
3076,44.995,130.0,CHA/AEI_calcined
3077,45.008,132.0,CHA/AEI_calcined
3078,45.021,128.0,CHA/AEI_calcined
